Taxa	ADW	FW	ML	pSL	RL	SL	TL
18/W968	0.0422258665613953	0.537146164111901	1.84398981919756	19.3594768560351	22.0029488314033	21.1800434143167	43.3959845324535
18/LH162	0.0359013762366243	0.494901664188802	1.73076612235532	16.9034857124545	19.8156358589497	18.5727213435172	38.5986765320267
18/zhangxi28	0.0364284170970219	0.493684957308327	2.04587993268948	17.3552644923842	21.4287451633781	19.4205655160959	41.1639481828651
9702/equn3	0.0291477161291773	0.33239129988044	1.57998133617691	13.5985901098042	16.2180462800714	15.0376730355636	31.5707854830483
9702/longkang1	0.0293211909947332	0.348135196884205	1.82886661767377	14.8853446816372	16.3651694313678	16.6969855931135	33.2300883788877
9702/84-126-15-1	0.0265163031878373	0.281409675440344	2.00932603260025	12.3243342335392	15.2471954253897	13.8204499163662	28.805943715762
9702/Lp215D	0.028354151115731	0.357278827344463	2.12038656402406	15.2803285845147	17.7012717751442	17.4837486714177	35.3495156945747
9702/LH162	0.0281765358766599	0.307871423981974	1.98560043549267	14.0074896114979	14.9528813877123	16.021303216311	30.9497916509833
9702/MO113	0.0279957633306606	0.382265672967269	2.10714846349305	15.6920017518525	14.8312669960062	17.8630185997321	32.5503467486623
9702/PHG47	0.0286914572663854	0.371830948973315	1.5976533417274	15.4456894495749	18.4076938654707	16.8614604891536	35.6737814846788
9702/han49	0.0229235365195893	0.299801298544366	1.86751052738041	12.4156046061262	12.4310608292931	14.2908271046538	26.7912339932973
2005/D1139	0.0318537024287709	0.382785424797808	1.90913176151215	14.9596307583271	19.0650069952883	16.8636393192978	36.3389409900417
2005/fu8701	0.0298931104280919	0.387769949362914	2.00466209507842	16.2747937959865	18.8710733850936	18.272360382643	37.4054715821617
2005/Z31B	0.04163558079775	0.517479174930991	2.14616848210261	20.0589698781967	23.8384069672176	22.246731424157	46.3743050664035
20837/2005	0.0291974164923671	0.386147793688608	1.75007511900271	14.072461243066	15.4485157887685	15.7827947701521	31.4101983229308
20837/fu8701	0.0276373755455903	0.387022046326953	1.85631290267382	13.6542808025694	16.0466410166027	15.4982235462342	31.7313678853704
mei68113/2005	0.0306942125358962	0.342203537245082	2.47870333282821	17.4803668233622	22.5739732011841	20.1444423988651	42.9391630140436
mei68113/20837	0.034678641440502	0.487897660489623	1.7687511957629	16.0292308001734	19.8650742236267	17.7664845464518	37.9593902776608
chong72/20837	0.0332029270313887	0.458918341182354	1.82121702479144	14.1549413498067	18.6528996147953	15.9504420160067	35.0423837958953
chong72/mei68113	0.040982050130857	0.538747848082423	1.77536764640268	18.3185870634222	22.4516241159631	20.1185530141714	42.9469665765576
91huang5/mei68113	0.0395906622594074	0.513881271207101	1.95355197824163	18.7378366392735	22.4909839849215	20.702467982027	43.4755902479541
91huang5/chong72	0.0288811919761286	0.449204117569456	1.77732647452234	16.7894289285763	18.3899022262753	18.5211465523298	37.0612337038396
equn3/chong72	0.0235017228651668	0.368145554183859	1.37279125005927	12.9378784990548	16.5558361613739	14.1275028501433	31.0755932080156
equn3/SC11-1	0.0284173960189787	0.361652805756897	1.64389711458664	15.4237717988982	18.2173686368186	17.0720509635288	35.5681373453874
xingK36/HBAI	0.0269416816098655	0.33484793679566	1.73611864168485	13.8291762049256	17.7630011726254	15.516469591796	33.6443040622589
xingK36/dan598	0.028880583957092	0.376557471666649	1.76541165274706	15.2134164098949	19.6998683008446	16.8825105512768	37.2011630269783
xingK36/yu82	0.0269305191008691	0.329882821555211	1.6811602753244	12.9382638061466	16.7761910130862	14.5718880007597	31.7810575382327
equn4/xingK36	0.0367868048820923	0.516764293839088	1.48268821035301	17.1756101872295	20.4572506139482	18.5553532459322	39.3305124410155
equn4/dan598	0.030736375804728	0.418881989324254	1.7114697059824	16.0219282915556	18.2436180524433	17.5610577134849	36.0248371067571
equn4/yu82	0.0322120902138413	0.432636409541447	1.42773196236078	15.0602696984451	18.7157732007553	16.3414230724198	35.4343074908397
LH93/xingK36	0.027027867536693	0.327539201703887	1.88020488734626	13.2648559850019	19.3033589092664	15.1163713157533	34.9409908489307
LH93/equn4	0.0286914572663854	0.306683537285384	1.61119905421272	13.0470577687894	16.6987933390965	14.5992396614529	31.6451036012467
LH93/yu82	0.0262459876741406	0.327187925399897	1.865456008463	13.7904586452376	17.5726829526836	15.6755176665516	33.4928243788176
C521/xingK36	0.0282065796748196	0.357971893092431	1.5826361021656	12.4531866389761	18.8188303516922	14.0002450396766	33.4063999688931
C521/equn4	0.0307785390735598	0.401263988618794	1.45523162546359	14.8253810014332	21.1985491324504	16.2010988177213	37.9503304829229
W9706/wu109	0.0359013762366243	0.480309574782701	1.50908277489673	19.2660322449368	21.7838005741411	20.6948092710772	42.708960465502
BM/wu109	0.0304623145573213	0.46820840421305	1.92243931238967	15.7759809052385	18.1262461358411	17.6778408599985	36.0308768284816
BM/W9706	0.0333083352034682	0.439005054620448	2.31789927930493	18.1451290969597	19.232920556515	20.5812758174386	39.8408501247119
BM/HHe01	0.040328519463964	0.53313940240769	2.2069064871697	20.9443193217847	24.9983041341182	23.1825703049532	48.4508687108734
huangchangb/wu109	0.0282909062124833	0.333056454970053	2.24601950693983	15.411012493547	16.1715389735673	17.7721593331033	33.9130205148492
huangchangb/BM	0.034678641440502	0.42142700981921	1.68929685994224	16.8851903551846	18.4517208746604	18.53607230757	37.1343928717919
niu2-1/75-364	0.037161681291737	0.464124733447241	2.37460776030765	20.1708800322321	21.7611650035173	22.6797488208478	44.5462952530495
niu2-1/S311	0.0358260204313103	0.465595979751421	2.15691354606974	17.5454188566272	20.0394418006863	19.7149589902891	40.0781049064033
niu2-1/MBUB	0.027468722470263	0.378493434995893	2.49598389220021	16.0712825771715	19.6024051099716	18.765378846522	38.7173021057616
99122/S311	0.0269416816098655	0.401086523515589	1.93243491975142	15.6860447779438	19.7695100846248	17.6657882834978	37.8163614159939
99122/MBUB	0.0325704779989116	0.515509863941556	1.8296952520874	16.788657792588	22.5121839713884	18.6882929704572	41.8057708779204
PHK93/HB8229	0.0334769882787955	0.412644298592655	1.73374560382878	15.0451720277603	16.5210194158165	16.7477555844714	33.5003516848587
PHK93/MDF-13D	0.0284173960189787	0.360570260364758	1.74674417014958	11.7906988681127	14.724166370505	13.4853706907841	28.4944707487031
PHK93/zhong451	0.0325842167160677	0.3832224562478	1.89897672217759	14.2988599298425	16.1117875544545	16.2064136765414	32.4076195643893
SC-14/PHK93	0.0302725798475782	0.386586837995202	1.95888485998129	15.1292617778589	17.3557540592675	17.1027368575413	34.6645317614968
SC-14/MDF-13D	0.0241378242325503	0.298538531821149	2.06562671759139	12.6745665978671	14.8240438463263	14.7794025553376	29.8947238465075
SC-14/zhong451	0.0290498450514558	0.349018853280271	2.12443913161738	15.7991941888384	16.1846660784303	17.9561206658502	34.2281125713485
M3/PHK93	0.0253605590286727	0.303548033678482	1.84175728581002	12.5556474518725	14.9190912299913	14.3891896926512	29.560367378783
M3/SC-14	0.0258875998890703	0.326332699594593	1.93079622280194	13.4658302121326	12.7470145943909	15.4026299567343	28.083787749452
M3/zhong451	0.0385365805386122	0.45746438542552	2.06063710868922	18.7879081978143	21.278936171781	20.892364572058	42.3659701500401
SW153/PHK93	0.0299663214296316	0.390802067862399	1.57793792787872	15.96038502854	21.6152577144968	17.3994047381949	39.5780820898048
SW153/M3	0.034889457784661	0.413699926598367	1.63977327766625	16.6992401917377	20.0007645898053	18.2516752717019	38.6094240795158
ji833/7236	0.0353743353762268	0.452440253034419	2.11466689796231	17.5438478014738	21.9096139545014	19.6772841147802	42.0920362679627
ji833/xun971	0.0473276220900439	0.583873884397487	1.59027955587698	20.2745965872022	22.4737047703671	21.7754475521901	44.4623259723365
ji833/yue39-4	0.0609885211915492	0.791168177964484	1.96568474142314	23.5390002423118	28.4673421390895	25.4993803996381	54.265765919148
qi35/yue39-4	0.0262249060397247	0.360541711018886	1.97453624943092	14.6809345775247	15.8609746882584	16.6755346984621	32.655903591187
GN4095/7236	0.028354151115731	0.412640984961222	1.70978581711993	15.8196977530119	20.0387466473237	17.4618618386614	37.9546129366899
GN4095/qi35	0.025447774499496	0.357852261737702	2.23226935898965	13.5860375887114	15.0286167568722	16.0320011077508	30.9886838309298
chang72/ji833	0.0339618658703612	0.481240419879506	1.68758944341719	19.8332211313671	20.1421762931186	21.4484232604439	41.6641127857211
chang72/qi35	0.0365970701723491	0.500116695082941	1.71732995686025	19.3452782207546	20.7821903201259	20.9917715457917	41.8507735259814
chang72/GN4095	0.0413404379159274	0.466899549034118	1.89861599680446	19.3197215780688	22.0498598635431	21.1694031414298	43.5388803688928
nan21-3/qi35	0.0360911109463675	0.435292440256428	1.79380643205672	19.4284421790338	18.2365452223857	21.1803065949106	39.352241505803
nan21-3/GN4095	0.038367927463285	0.496331593537083	1.89758080850304	20.1849751775006	21.7641347666636	22.0383409262555	43.9190447949166
nan21-3/chang72	0.046442193444576	0.513402537675398	1.7889480677336	22.9544154405449	22.4836365790854	24.6980646134415	47.1542727581039
huobai/chang72	0.0362132010345345	0.479676059378784	1.99803955541212	18.6707042039045	21.8507675603694	20.6853501423978	42.8434204049824
D15/E28	0.0348548401787929	0.39350167328549	1.96438822366199	17.3489072256918	18.7462058781333	19.2329193122806	38.0498402088601
D15/K14	0.0289022736105445	0.350461999377629	1.78730198971536	14.5907894078019	19.4796643404037	16.3975972191986	36.1723681155107
D15/yi36	0.0235686201033209	0.311185837410812	1.86005189979916	13.4870843680018	16.0392058683559	15.3216109035273	31.6358986260183
SC-9/D15	0.035785789559198	0.440799987060127	1.65483928339378	17.586421663245	21.6837258302002	19.1673493528723	41.2626949317521
SC-9/K14	0.0246648650929479	0.291797505129363	1.44507163390888	12.9739390942368	15.7246749934418	14.3326106152603	30.3706108889239
96201/D15	0.0326603431457997	0.450265504908366	1.88064468795355	16.7426683174926	15.6243887546014	18.6068591863354	34.102361975666
96201/SC-9	0.0239480895228072	0.41640351930748	1.49506528398706	13.4146895956123	14.3097527667534	14.8359475102597	29.2970960221249
96201/yi36	0.0342232273987984	0.455387567222515	1.94194444950777	14.9895306600543	15.1059553188031	16.9666109594722	31.8445245823898
jian1495b/shen5005	0.0317293937653947	0.467664174006132	1.90084469560894	15.673808118397	22.2142689912562	17.5760351784438	40.4316422825911
jian1495b/Va26	0.0345099883651747	0.497277350829859	2.10844373249005	19.4216388980307	20.9587306922702	21.5330429637875	42.5970457859831
SC30-1/jian1495b	0.0313019822900582	0.45731276877191	2.1810994023826	17.2375443656449	19.2860297519678	19.4579554447515	38.8731111241062
SC30-1/shen5005	0.0316850493534437	0.452680892230184	2.03953289873892	13.2164409925133	11.6980271616169	15.2518487976602	26.8197821693793
SC30-1/Va26	0.0359013762366243	0.554962311076946	2.05130300138778	18.2971793784602	17.931681048258	20.4235739144626	38.2492637042789
SC30-1/NS501	0.0315796411813642	0.42892949236699	2.03835258174402	15.6086583494068	16.2195446118807	17.7265205434034	33.9536940701016
SC30-1/PHW30	0.0285228041910582	0.378266591109423	1.98092573621969	15.1842934059676	14.6569098245018	17.155983750778	31.7029184133519
030-1/jian1495b	0.0301039267722509	0.416770154944996	1.89355914065422	17.0564601415524	19.4339318846384	18.949831347354	38.5880708588768
030-1/Va26	0.0295768859118534	0.401391340631373	2.19704922893503	15.797689212316	18.0870756748461	18.0199481956613	36.2940879441298
E601/SC30-1	0.0235686201033209	0.347693089367366	1.82153054439437	14.9522632553425	12.9634748835369	16.736474968998	29.4337834755403
E601/030-1	0.0259059124139347	0.274134396883732	1.62773525887952	13.27784699002	15.4999512677834	14.7830523747787	30.3750216936585
SC24-1/SC30-1	0.0290498450514558	0.390995711819366	2.01624313036342	15.5856320333477	13.9532088131592	17.6279721851398	31.4741969003724
SC24-1/030-1	0.0321835184579397	0.469413328848941	1.97820610781823	18.9607331744563	19.6260491900179	20.9510587211524	40.5184179455332
Q1261/E601	0.0241378242325503	0.319702465045362	1.78281580278044	13.1502837746283	15.5450051470975	14.9210821794749	30.7139854161947
Q1261/SC24-1	0.032486151461248	0.351340244989939	1.888749043736	14.5152796751098	15.4856906892224	16.4210276068963	31.9362154205945
M101/E601	0.0410242133996888	0.515338856492014	1.9552978539055	21.8448504171601	23.5278048202871	23.7781870962453	47.4552015214039
M101/SC24-1	0.0336878046229545	0.486164105586484	1.80441431784194	19.277498007903	17.1682640396048	21.0190224277637	37.9399092528539
M101/Q1261	0.0297259024747548	0.478515025700396	2.27862412940492	18.637788535447	16.2337585750886	21.0194248888783	36.8385674441575
hai9-21/huotanghuang	0.0360700293119516	0.51700962099569	1.91543905687035	19.8657029519775	20.8477382701417	21.8237896798037	42.6627959225353
hai9-21/yuanwu05	0.037615805984282	0.546732408857961	2.203818641067	23.4071873306459	22.0826070517936	25.6372055762768	47.5128170912265
hai9-21/ji432	0.0457538327998741	0.646861549246479	1.95756681550316	24.1745997957372	26.4414737121341	26.1081921346268	52.5629531174562
7903E/hai9-21	0.0304623145573213	0.41729023023993	1.93612830467019	15.5289204460553	18.2883073500261	17.4580919687545	35.9559639695054
7903E/ji432	0.0345310699995906	0.472950656941437	2.20846403052172	18.0266393273118	23.5842308453487	20.3120584558378	44.1738771332572
1145/PHT22	0.0290580720445415	0.321378268768279	1.75864044181099	13.0463166831809	16.4432379807658	14.7807214929148	31.4954258612397
1145/S22	0.0350159475911564	0.4528751457907	1.55383062053878	16.3258104684814	17.9245831817871	17.7634587073696	35.8805498807593
1145/Sg1533	0.0288390287072967	0.341935885315987	1.78757744749389	13.7853865722039	14.6723452389308	15.5532494504658	30.2851133520379
7146/S22	0.0415960753483533	0.504635472223567	1.98332738969205	18.7291136427213	22.3118597608118	20.7149864316782	43.3861904245205
7146/Sg1533	0.0357327231612971	0.451819591652814	2.19592742654317	17.344599486356	23.1410050798694	19.6354818129491	43.2205351381494
d140/1145	0.0343202536554316	0.425720799731485	1.67724234781324	15.7337570393991	16.7539235720607	17.3368720502063	34.1011409115321
d140/7146	0.0311580084930461	0.428768290246586	1.94434562744187	17.0139986579527	17.0763103724551	18.9700585259555	36.0663320735092
chengzi2142/1145	0.0252380819837214	0.298527729942842	1.85905334247937	13.4194753975107	15.1978994650571	15.3720244187905	30.5734118917418
chengzi2142/7146	0.0269416816098654	0.356112670608282	2.085601063514	17.3610611440004	19.5813243819895	19.5199235701781	39.2473229457347
chengzi2142/d140	0.0317272126222755	0.370488289907826	2.25616782412882	16.6470595219884	18.0286799723121	19.0313405000455	37.01896829962
1101/7146	0.0371241110327467	0.507726996596719	1.71607971100139	19.8160309613459	24.0585540412285	21.4477372982899	45.8922684062484
1101/d140	0.0394220091840802	0.505756041002856	1.61744629154673	19.9046121390355	19.6276930319136	21.4594337159572	41.1126560157041
1101/chengzi2142	0.03685004978534	0.424089523826831	1.83590722416709	18.7365692017393	19.7826442508855	20.5357364188757	40.3289459649205
1101/PHW30	0.0394220091840802	0.436573876374488	1.49931082166555	19.6752709303829	20.1459098872683	21.1150588416197	41.354326258244
SC11-1/d140	0.0317788069779181	0.392547984075161	1.83161686547671	16.2316618155786	18.436046792898	18.0912662131363	36.6622841840739
SC11-1/chengzi2142	0.0269305191008691	0.340322101713264	1.82536116729971	16.8315335092611	19.4077249371908	18.6087716293386	38.3377880761789
PHW17/chengzi2142	0.0270505675320079	0.329431786329722	2.10473305612316	13.9537038735576	16.9015734853006	16.0956844122498	33.2353898068982
PHW17/1101	0.0325704779989116	0.448596020593134	1.63225235562723	16.5827478863408	18.0736824765729	18.1656835719976	36.3590189984932
PHW17/SC11-1	0.0481287241978482	0.61410745690773	1.9212073660099	21.4427347011661	23.1946682969417	23.3403126325927	46.6535898469289
DF27/T24	0.0268408750162333	0.369762793640785	1.85524933485417	14.2199042384241	17.9548385845699	16.0748746194366	34.3170488154346
DF27/IBB14	0.0413194387432577	0.568619557270327	2.20511385960302	20.3084548636548	22.4243856291876	22.5922250674849	45.0549106126535
4722/7903E	0.0365338252691014	0.44568837328299	2.19474716728445	17.4896769369914	21.1448235102114	19.7070169232035	41.115767477646
4722/1101	0.033793212795034	0.38589516415517	1.75763761248237	18.5162213101753	20.8738891096953	20.2470300696842	41.3655970092885
4722/DF27	0.0410663766685206	0.427607944801059	2.21072980200249	18.5355727914632	19.461415014947	20.7830614264311	40.3355801793195
4722/HB8229	0.0278120552687507	0.371689646715566	1.95189254736526	18.1444802677944	19.3225289010635	20.094022226149	39.5316503672296
4722/Sg1533	0.0327391310742388	0.360159558520862	2.28731412950888	17.3712895812772	19.5089089307979	19.7254849942084	39.3831757585319
4722/IBB14	0.0284173960189787	0.288415868474785	2.24839274631908	13.8977348422185	15.2179585920107	16.2730189423057	31.550302234907
4722/807	0.0306731309014803	0.336949966100248	2.24381164885715	15.1831813538755	15.7817765804456	17.5012750708767	33.3047530493529
MM402A/DF27	0.0374824988178171	0.565560676609864	1.88139696428224	18.152687141325	21.9365525434473	20.0304819654277	42.2613127631023
MM402A/4722	0.0301039267722509	0.435297851127879	1.84356165196945	16.4801636320844	18.6507618030247	18.302184951405	37.147289947548
zhonghuang64/DF27	0.036639233441181	0.491808069513202	2.18806360520284	19.2218733236507	23.4011223508691	21.4420074727658	45.1086487065543
zhonghuang64/4722	0.0358381313333766	0.479026236150468	2.18382112600117	18.4207080744215	21.8420558549043	20.7379383209205	42.7027787499022
zhonghuang64/MM402A	0.0348548401787929	0.386371216175478	2.092380254142	15.3005343635491	17.457230932386	17.4614672549956	35.0095350349623
H114/4722	0.0391289549321581	0.469072736815285	2.13945184334782	19.7442782664601	18.7930474208641	21.9155983794321	40.5044189942351
H114/MM402A	0.0367868048820923	0.523446155710933	2.22960293341629	17.2280446892772	21.0167792560258	19.5251838981163	40.7502697910472
H114/zhonghuang64	0.0297455389871806	0.372300621188631	2.08538638740806	14.4787640089976	19.4743552338246	16.6121766983737	36.5018528072042
XF134/MM402A	0.0332661719346364	0.48011870444963	1.98647687655537	18.7895367780707	19.8594438595252	20.8264393659967	40.804959425158
XF134/zhonghuang64	0.0344889067307588	0.444468992017134	1.65501232418929	17.2851810397723	20.7547601346575	18.9051334910837	39.9295168034706
XF134/H114	0.0283330694813151	0.345983941341225	1.83270234152827	14.9652308526572	16.8335777046436	16.7830921294755	33.7953832755039
XF134/shuang741	0.0296822940839329	0.392248908857223	1.89950994717821	17.1582940273971	19.4033399450543	19.1493343055365	38.6325136836457
zhonger02/zhonghuang64	0.0277217020832539	0.354012933824923	2.08130872870383	14.0327460590556	15.3334267540882	16.0897139356437	31.5223825900462
zhonger02/XF134	0.0298155465593906	0.370420033107735	1.8021573741542	15.2219342233675	18.5217167398254	17.0018364203942	35.9011064736278
D1139/H114	0.0322120902138413	0.395596779280708	2.16923325357165	15.7069411835787	17.3958286256821	18.0363943605178	35.3576720412583
D1139/XF134	0.0395906622594074	0.453260137766965	1.79283207583389	17.4721401850357	20.4374616587716	19.2385992846233	40.0347944187041
D1139/zhonger02	0.03031474311641	0.381578476993055	1.91625785834681	13.7997337238105	16.0388771813624	15.7166815555109	31.9822363391633
fu8701/equn3	0.02377943644748	0.269588668505532	1.94910284293155	12.7508994490469	15.5660497463972	14.7595180447481	30.5660634623501
fu8701/XF134	0.0357327231612971	0.418765106012091	1.81664923020814	16.3802881949272	19.1636784798684	18.1778734114368	37.5892542042878
fu8701/zhonger02	0.0310526003209666	0.435434081803138	2.00750054770693	16.3702942193759	19.1589389130885	18.4156614290514	37.7935923434304
fu8701/D1139	0.0374824988178171	0.507274623966655	2.12051033269469	19.4284421790338	20.612115756513	21.5835909361165	42.2828740990232
fu8701/A619	0.0281644164059878	0.329857389309284	1.98102529306745	13.5579754871533	18.2651934971399	15.5513408263983	34.210615383575
fu8701/FBHJ	0.0260984162332293	0.287543566128591	2.06470236750986	14.8380048233036	15.5612541853033	16.8430361138128	32.6195114634747
Z31B/zhonger02	0.0357327231612971	0.428142092534515	1.72444322397557	17.2664365140005	19.4135065883644	18.9442196081083	38.5781902537873
Z31B/D1139	0.0343202536554316	0.462767158672241	1.83081874084906	17.5626053532082	21.5996023357303	19.3686146173678	41.2963504444889
liao5110/A619	0.0255813405855387	0.308095861431972	1.93882295773934	13.4807635235437	19.1036986079293	15.4342541678934	35.0770880342184
yan103/NS501	0.0232708083433002	0.262214182480207	1.85822008245667	13.1350466428884	14.2642280742454	15.0415427746202	29.3895949750904
yan103/807	0.0288811919761286	0.339851011380416	1.83753205077856	15.4441991000274	17.9088732024939	17.2745817807809	35.4060616440621
yan103/A554	0.0248335181682751	0.285862546869489	1.91192599996683	13.9283505867265	16.0597558653382	15.8691789360247	32.1179406891576
C8605-2/liao5110	0.033793212795034	0.415539103113455	1.95444424503676	18.4270839882223	19.6673030331216	20.3825399054455	40.1663124112538
han21/liao5110	0.0321835184579397	0.412767402678745	1.96150652997903	15.4037239126276	17.5793994064913	17.4238405450792	35.0438984625508
han21/IBB14	0.0251919059533455	0.362532220092989	1.98556118152903	17.2169996479461	18.0434580793836	19.1973268408504	37.3530310186551
PHG71/han21	0.0368078865165082	0.564374381179815	1.73840081961541	20.5422804512607	20.1707889707139	22.2282955764155	42.370276172356
Lo1067/PHG71	0.0416988257009977	0.458328590955807	1.95476503886427	19.8353669654659	22.6738151070301	21.7891160679298	44.7247406078824
Lo1067/PHWG5	0.0385365805386122	0.400132767695675	2.0944670790815	19.8449310938488	21.7436508661208	21.9809441003241	43.8862881832478
M22/PHG71	0.02856496745989	0.371614241104036	1.63503239207831	15.8213173712855	16.9289863592776	17.2566995780252	34.3388282092442
M22/PHWG5	0.0354375802794745	0.462969701169874	1.73907272891025	17.4082893620458	20.4096004299887	19.1228238801018	39.79633416717
yan156/PHWG5	0.0438069891425881	0.560624643658213	1.7455488637216	18.8742360374621	22.6411448288453	20.5458053587451	43.5626137415009
yan156/M22	0.0360911109463675	0.554611221918475	1.76310839708434	17.5478437742568	18.7889950520401	19.2537156665064	38.192840881578
ZPON7/Lo1067	0.0432799482821905	0.509989367420657	2.08703536052296	21.2999393898124	27.9782165850294	23.327922084782	51.7738158541888
HBAI/M22	0.0380095396782147	0.43225769733991	1.67269741291053	16.2129557989315	18.8174625888582	17.8483715554807	36.9456352358972
HBAI/yan156	0.0312634166651256	0.437194478211048	1.68059916767963	16.1279126989407	18.957181576443	17.7749427131817	36.9922251740099
HBAI/ZPON7	0.03685004978534	0.489078677903498	2.04774456911377	19.8080120519581	26.1946272950569	21.8602301218033	48.4723122569848
dan598/yan156	0.0353316648666529	0.412198643707021	2.12189986417587	16.5360821861563	18.9110783732265	18.7006398155274	37.8896746759294
dan598/ZPON7	0.0375261618996462	0.466706156264705	1.99678522850771	20.6816457440805	20.9548003855359	22.6747545411953	43.4040382689237
dan598/HBAI	0.0315796411813642	0.408134738777698	1.82421953423909	15.901569741952	17.5139270486104	17.6875263628912	35.3488142248569
yu82/ZPON7	0.0454935198958603	0.586220824766201	1.87688029964695	22.1309424687476	26.1035463402881	23.9849375246369	50.3418443038527
yu82/HBAI	0.0328445392463184	0.421257503309322	1.59485588088581	15.7250156731124	19.060176304837	17.2621229219318	36.7495344596985
yu82/dan598	0.0395906622594074	0.510568421206793	1.70955110333965	17.9679289867721	21.5621181697623	19.6311105989174	41.50012993529
yu82/PHT69	0.0262459876741406	0.347604207225281	1.57210628158226	13.7301698118834	17.6452668771311	15.2356838464458	33.2304665180696
91huang15/IBB14	0.0334348250099637	0.392521306557324	2.06146036463227	17.5544875031929	21.6391226499286	19.6286902684026	41.5940195372366
91huang15/Lp215D	0.0349105394190769	0.390765914340982	2.3256377907236	19.275208961481	20.9583551084167	21.6779096737607	42.7428099992449
91huang15/1538	0.0385365805386122	0.422497769700797	2.01228234540238	19.5862241722001	26.8892204879398	21.61272284078	49.0463839855114
91huang15/M3736	0.0343202536554316	0.396593337442437	2.17008655848923	18.9299247992444	26.1645557553946	21.1292251733287	47.1535457628293
PHG35/91huang15	0.0322120902138413	0.379177121514179	1.83029163029647	16.3181212129822	17.4885451105825	18.1302691604927	35.7830535365779
PHG35/1538	0.0315163962781165	0.366290334727229	1.6117464292555	15.8367896099718	18.0300892665997	17.3965278339464	35.6672630320656
PHG35/M3736	0.033793212795034	0.382589838164011	1.78321013121557	17.9600150228691	21.9278536877003	19.6623690686198	41.9597016494245
Lx9801/91huang15	0.0244540487487889	0.286999308246663	1.91565857559889	13.4380398231401	15.0181849207887	15.3868225928978	30.5095452134297
Lx9801/PHG35	0.024192253290695	0.243823390578118	1.31408285230797	11.0508937919202	14.3785739803608	12.2731576490221	27.1059877501637
Lx9801/A619	0.0260351713299816	0.3038366628089	1.83179977155711	12.1328031140084	15.8016596037516	14.0988040681897	30.0280374964485
PHW20/91huang15	0.0367657232476764	0.429920529326789	1.95760090957369	18.1967646440487	22.5877797760955	20.1034495649365	42.9523501834423
PHW20/PHG35	0.0329077841495661	0.418174643339563	1.81113820183775	16.7214404954737	23.290405797442	18.4921339695972	42.359264511558
XOP2/PHG35	0.0313246822853731	0.353528449339627	1.79157114775103	15.1715793741032	18.1284009094539	16.9110324913688	35.337755616967
XOP2/Lx9801	0.0318747840631868	0.412221227528792	1.80770872570089	15.0686620585917	18.916323867536	16.8557255743201	36.1143651729711
HHe01/1145	0.0339618658703612	0.405671661888565	1.69940935297588	16.5415871514889	19.6314193738698	18.1836641265665	38.1174632097471
LH82/H114	0.0250021712436024	0.273031773080875	1.88689220921552	12.2178525804635	15.8953691768068	14.1296933914165	30.3659544623822
LH82/zhonger02	0.030525559460569	0.283565012596258	2.18081424130665	13.3711114991984	17.3707916761497	15.6543006461305	33.3853668170936
LH82/zhangjin6	0.0357959680645448	0.415628355055367	2.00525558451519	17.8495056005057	23.5768413265172	19.7593653287007	44.0372618866128
LH82/PHN37	0.0286282123631377	0.3517956530055	1.86236177587248	15.061962164493	18.8685022785989	16.9252192259382	36.0810588223978
W64A/LH82	0.02377943644748	0.270179431515212	1.91435876653324	11.8469634276838	12.936122855146	13.7968214614535	26.7814094210639
wu126/PHK93	0.0304623145573213	0.393310715710564	1.6670197616633	14.9513939098584	19.5680950996361	16.5817986013574	36.5374976230434
wu126/SW153	0.0316850493534437	0.425803273116658	1.58958930648118	17.0084185277665	23.9709303374779	18.5060814792902	43.0609945940877
wu126/LH82	0.0338353760638658	0.458728494757839	1.64357858668708	16.7235370694234	22.7873841969138	18.3053579877011	41.5855291614293
wu126/W64A	0.0423945196367225	0.605021819881953	1.70942131645525	19.5786591600534	23.9640886010761	21.2687716585655	45.5609136329902
wu126/W238	0.0335418793136813	0.476955705727948	1.64513122669419	16.5289120818681	21.6781963403005	18.0470353716485	40.3100240494387
wu126/MBUB	0.0235686201033209	0.342842311378796	1.62716170516774	13.8360598256408	18.1452386466209	15.3397384366361	34.0290515742685
wu126/A554	0.0341335833141626	0.505464931884085	1.78702842176738	18.5281722319521	22.8181703534423	20.2996804513464	43.4531172429371
BCC03/wu126	0.033328173576013	0.425449527757649	1.82731696881679	17.059885825936	23.3168995979142	18.8462648734893	42.9589822195915
BCC03/PHT77	0.0246227018241161	0.289427603323034	2.28134055892272	13.4186732507242	14.9741682613596	15.9334042075739	30.8732519823434
757/BCC03	0.0297455389871806	0.410773299665843	1.96476782575017	15.1317759923351	19.4722281099954	17.102947336838	36.9013294860778
757/5707	0.02377943644748	0.262539000846852	2.05363876729662	12.8095416632075	15.9240891704028	14.8995186862696	31.1137962614501
ji434/wu126	0.0307996207079757	0.352144457653267	2.11081312380195	15.1815048865301	14.7644274759475	17.4415098804179	31.8848236761672
ji434/BCC03	0.0255292121039999	0.313687922201881	1.88883592202029	13.7785553488924	15.8350067230205	15.6787070633269	31.7703078043581
ji434/757	0.0263513958462202	0.321631117809619	2.06256317114263	13.4910121717514	17.898026150374	15.6107741115668	33.8195061943902
ji434/NS501	0.0313649131574855	0.348740703648132	1.83960559218719	16.8237964565311	20.774217929087	18.6274379482538	39.8712753833739
